SIZE_VECTOR,NUM_THREADS,NUM_IFS,AVG5_TIME(s)
2048, 1024, 1, 0.003852 
2048, 1024, 2, 0.003980 
2048, 1024, 3, 0.004023 
2048, 1024, 4, 0.004013 
2048, 1024, 5, 0.004038 
2048, 1024, 6, 0.004057 
2048, 1024, 7, 0.004034 
2048, 1024, 8, 0.004000 
2048, 1024, 9, 0.004046 
2048, 1024, 10, 0.004062 
2048, 2048, 0, 0.009292 
2048, 2048, 1, 0.009313 
2048, 2048, 2, 0.009707 
2048, 2048, 3, 0.009648 
2048, 2048, 4, 0.009773 
2048, 2048, 5, 0.009402 
2048, 2048, 6, 0.009192 
2048, 2048, 7, 0.009295 
2048, 2048, 8, 0.010232 
2048, 2048, 9, 0.008999 
2048, 2048, 10, 0.009475 
2048, 4096, 0, 0.019478 
2048, 4096, 1, 0.018943 
2048, 4096, 2, 0.019800 
2048, 4096, 3, 0.022192 
2048, 4096, 4, 0.023374 
2048, 4096, 5, 0.020163 
2048, 4096, 6, 0.021274 
2048, 4096, 7, 0.022834 
2048, 4096, 8, 0.023508 
2048, 4096, 9, 0.022140 
2048, 4096, 10, 0.022786 
2048, 8192, 0, 0.047186 
2048, 8192, 1, 0.046819 
2048, 8192, 2, 0.048441 
2048, 8192, 3, 0.044215 
2048, 8192, 4, 0.043571 
2048, 8192, 5, 0.040542 
2048, 8192, 6, 0.050684 
2048, 8192, 7, 0.050383 
2048, 8192, 8, 0.053621 
2048, 8192, 9, 0.054288 
2048, 8192, 10, 0.048899 
4096, 1, 0, 0.000011 
4096, 1, 1, 0.000014 
4096, 1, 2, 0.000011 
4096, 1, 3, 0.000011 
4096, 1, 4, 0.000011 
4096, 1, 5, 0.000011 
4096, 1, 6, 0.000011 
4096, 1, 7, 0.000012 
4096, 1, 8, 0.000013 
4096, 1, 9, 0.000017 
4096, 1, 10, 0.000021 
4096, 2, 0, 0.000010 
4096, 2, 1, 0.000010 
4096, 2, 2, 0.000009 
4096, 2, 3, 0.000010 
4096, 2, 4, 0.000009 
4096, 2, 5, 0.000011 
4096, 2, 6, 0.000011 
4096, 2, 7, 0.000011 
4096, 2, 8, 0.000012 
4096, 2, 9, 0.000015 
4096, 2, 10, 0.000022 
4096, 4, 0, 0.000017 
4096, 4, 1, 0.000019 
4096, 4, 2, 0.000017 
4096, 4, 3, 0.000016 
4096, 4, 4, 0.000017 
4096, 4, 5, 0.000017 
4096, 4, 6, 0.000020 
4096, 4, 7, 0.000018 
4096, 4, 8, 0.000019 
4096, 4, 9, 0.000016 
4096, 4, 10, 0.000017 
4096, 8, 0, 0.001222 
4096, 8, 1, 0.001603 
4096, 8, 2, 0.001249 
4096, 8, 3, 0.001271 
4096, 8, 4, 0.001144 
4096, 8, 5, 0.001556 
4096, 8, 6, 0.001516 
4096, 8, 7, 0.001327 
4096, 8, 8, 0.001319 
4096, 8, 9, 0.001300 
4096, 8, 10, 0.001280 
4096, 16, 0, 0.000071 
4096, 16, 1, 0.000067 
4096, 16, 2, 0.000071 
4096, 16, 3, 0.000074 
4096, 16, 4, 0.000069 
4096, 16, 5, 0.000067 
4096, 16, 6, 0.000090 
4096, 16, 7, 0.000071 
4096, 16, 8, 0.000072 
4096, 16, 9, 0.000069 
4096, 16, 10, 0.000073 
4096, 32, 0, 0.000248 
4096, 32, 1, 0.000366 
4096, 32, 2, 0.000144 
4096, 32, 3, 0.000165 
4096, 32, 4, 0.000145 
4096, 32, 5, 0.000228 
4096, 32, 6, 0.000139 
4096, 32, 7, 0.000163 
4096, 32, 8, 0.000235 
4096, 32, 9, 0.000158 
4096, 32, 10, 0.000150 
4096, 64, 0, 0.000652 
4096, 64, 1, 0.000623 
4096, 64, 2, 0.000411 
4096, 64, 3, 0.000292 
4096, 64, 4, 0.000287 
4096, 64, 5, 0.000272 
4096, 64, 6, 0.000276 
4096, 64, 7, 0.000288 
4096, 64, 8, 0.000306 
4096, 64, 9, 0.000298 
4096, 64, 10, 0.000288 
4096, 128, 0, 0.000651 
4096, 128, 1, 0.000584 
4096, 128, 2, 0.000610 
4096, 128, 3, 0.000943 
4096, 128, 4, 0.000581 
4096, 128, 5, 0.000734 
4096, 128, 6, 0.000588 
4096, 128, 7, 0.000794 
4096, 128, 8, 0.000545 
4096, 128, 9, 0.000524 
4096, 128, 10, 0.000607 
4096, 256, 0, 0.001112 
4096, 256, 1, 0.001129 
4096, 256, 2, 0.001105 
4096, 256, 3, 0.001081 
4096, 256, 4, 0.001091 
4096, 256, 5, 0.001102 
4096, 256, 6, 0.002420 
4096, 256, 7, 0.001227 
4096, 256, 8, 0.001157 
4096, 256, 9, 0.001431 
4096, 256, 10, 0.001428 
4096, 512, 0, 0.002399 
4096, 512, 1, 0.002628 
4096, 512, 2, 0.002417 
4096, 512, 3, 0.002372 
4096, 512, 4, 0.002423 
4096, 512, 5, 0.004078 
4096, 512, 6, 0.002928 
4096, 512, 7, 0.002657 
4096, 512, 8, 0.002217 
4096, 512, 9, 0.002593 
4096, 512, 10, 0.002145 
4096, 1024, 0, 0.004282 
4096, 1024, 1, 0.004297 
4096, 1024, 2, 0.004140 
4096, 1024, 3, 0.004284 
4096, 1024, 4, 0.004440 
4096, 1024, 5, 0.004163 
4096, 1024, 6, 0.004188 
4096, 1024, 7, 0.004525 
4096, 1024, 8, 0.004190 
4096, 1024, 9, 0.004321 
4096, 1024, 10, 0.004963 
4096, 2048, 0, 0.009466 
4096, 2048, 1, 0.012834 
4096, 2048, 2, 0.012853 
4096, 2048, 3, 0.012053 
4096, 2048, 4, 0.012746 
4096, 2048, 5, 0.014717 
4096, 2048, 6, 0.013224 
4096, 2048, 7, 0.009528 
4096, 2048, 8, 0.012251 
4096, 2048, 9, 0.013110 
4096, 2048, 10, 0.014155 
4096, 4096, 0, 0.028899 
4096, 4096, 1, 0.028891 
4096, 4096, 2, 0.023602 
4096, 4096, 3, 0.028354 
4096, 4096, 4, 0.026258 
4096, 4096, 5, 0.023346 
4096, 4096, 6, 0.025131 
4096, 4096, 7, 0.029924 
4096, 4096, 8, 0.030394 
4096, 4096, 9, 0.023381 
4096, 4096, 10, 0.022394 
4096, 8192, 0, 0.047868 
4096, 8192, 1, 0.047928 
4096, 8192, 2, 0.043210 
4096, 8192, 3, 0.041036 
4096, 8192, 4, 0.041859 
4096, 8192, 5, 0.041436 
4096, 8192, 6, 0.040907 
4096, 8192, 7, 0.041761 
4096, 8192, 8, 0.040430 
4096, 8192, 9, 0.047745 
4096, 8192, 10, 0.046907 
8192, 1, 0, 0.000022 
8192, 1, 1, 0.000021 
8192, 1, 2, 0.000022 
8192, 1, 3, 0.000021 
8192, 1, 4, 0.000021 
8192, 1, 5, 0.000022 
8192, 1, 6, 0.000022 
8192, 1, 7, 0.000022 
8192, 1, 8, 0.000025 
8192, 1, 9, 0.000027 
8192, 1, 10, 0.000031 
8192, 2, 0, 0.000016 
8192, 2, 1, 0.000015 
8192, 2, 2, 0.000014 
8192, 2, 3, 0.000016 
8192, 2, 4, 0.000015 
8192, 2, 5, 0.000015 
8192, 2, 6, 0.000012 
8192, 2, 7, 0.000015 
8192, 2, 8, 0.000016 
8192, 2, 9, 0.000019 
8192, 2, 10, 0.000023 
8192, 4, 0, 0.000021 
8192, 4, 1, 0.000020 
8192, 4, 2, 0.000021 
8192, 4, 3, 0.000021 
8192, 4, 4, 0.000023 
8192, 4, 5, 0.000020 
8192, 4, 6, 0.000019 
8192, 4, 7, 0.000018 
8192, 4, 8, 0.000020 
8192, 4, 9, 0.000015 
8192, 4, 10, 0.000019 
8192, 8, 0, 0.000024 
8192, 8, 1, 0.000032 
8192, 8, 2, 0.000026 
8192, 8, 3, 0.000027 
8192, 8, 4, 0.000042 
8192, 8, 5, 0.000025 
8192, 8, 6, 0.000025 
8192, 8, 7, 0.000023 
8192, 8, 8, 0.000032 
8192, 8, 9, 0.000623 
8192, 8, 10, 0.000033 
8192, 16, 0, 0.000076 
8192, 16, 1, 0.000160 
8192, 16, 2, 0.000065 
8192, 16, 3, 0.000070 
8192, 16, 4, 0.000071 
8192, 16, 5, 0.000091 
8192, 16, 6, 0.000067 
8192, 16, 7, 0.000070 
8192, 16, 8, 0.000067 
8192, 16, 9, 0.000073 
8192, 16, 10, 0.000069 
8192, 32, 0, 0.000369 
8192, 32, 1, 0.000139 
8192, 32, 2, 0.000133 
8192, 32, 3, 0.000135 
8192, 32, 4, 0.000140 
8192, 32, 5, 0.000133 
8192, 32, 6, 0.000145 
8192, 32, 7, 0.000130 
8192, 32, 8, 0.000135 
8192, 32, 9, 0.000140 
8192, 32, 10, 0.000144 
8192, 64, 0, 0.000271 
8192, 64, 1, 0.000279 
8192, 64, 2, 0.000285 
8192, 64, 3, 0.000269 
8192, 64, 4, 0.000384 
8192, 64, 5, 0.000269 
8192, 64, 6, 0.000465 
8192, 64, 7, 0.000340 
8192, 64, 8, 0.000275 
8192, 64, 9, 0.000265 
8192, 64, 10, 0.000265 
8192, 128, 0, 0.000530 
8192, 128, 1, 0.000539 
8192, 128, 2, 0.000571 
8192, 128, 3, 0.000561 
8192, 128, 4, 0.000558 
8192, 128, 5, 0.000736 
8192, 128, 6, 0.000836 
8192, 128, 7, 0.000536 
8192, 128, 8, 0.000555 
8192, 128, 9, 0.000537 
8192, 128, 10, 0.000542 
8192, 256, 0, 0.001070 
8192, 256, 1, 0.001351 
8192, 256, 2, 0.001164 
8192, 256, 3, 0.001115 
8192, 256, 4, 0.001083 
8192, 256, 5, 0.001077 
8192, 256, 6, 0.001166 
8192, 256, 7, 0.001119 
8192, 256, 8, 0.001107 
8192, 256, 9, 0.001243 
8192, 256, 10, 0.001099 
8192, 512, 0, 0.002633 
8192, 512, 1, 0.002186 
8192, 512, 2, 0.002311 
8192, 512, 3, 0.002116 
8192, 512, 4, 0.002179 
8192, 512, 5, 0.002638 
8192, 512, 6, 0.003931 
8192, 512, 7, 0.002414 
8192, 512, 8, 0.002555 
8192, 512, 9, 0.002216 
8192, 512, 10, 0.003240 
8192, 1024, 0, 0.004850 
8192, 1024, 1, 0.004610 
8192, 1024, 2, 0.004661 
8192, 1024, 3, 0.004438 
8192, 1024, 4, 0.004755 
8192, 1024, 5, 0.004586 
8192, 1024, 6, 0.004614 
8192, 1024, 7, 0.004402 
8192, 1024, 8, 0.004848 
8192, 1024, 9, 0.004553 
8192, 1024, 10, 0.004405 
8192, 2048, 0, 0.011257 
8192, 2048, 1, 0.010504 
8192, 2048, 2, 0.010154 
8192, 2048, 3, 0.010227 
8192, 2048, 4, 0.009548 
8192, 2048, 5, 0.011313 
8192, 2048, 6, 0.010214 
8192, 2048, 7, 0.010513 
8192, 2048, 8, 0.010508 
8192, 2048, 9, 0.010095 
8192, 2048, 10, 0.010246 
8192, 4096, 0, 0.021213 
8192, 4096, 1, 0.020936 
8192, 4096, 2, 0.020968 
8192, 4096, 3, 0.021123 
8192, 4096, 4, 0.021751 
8192, 4096, 5, 0.020859 
8192, 4096, 6, 0.020802 
8192, 4096, 7, 0.022032 
8192, 4096, 8, 0.021201 
8192, 4096, 9, 0.022134 
8192, 4096, 10, 0.021157 
8192, 8192, 0, 0.042826 
8192, 8192, 1, 0.042561 
8192, 8192, 2, 0.041244 
8192, 8192, 3, 0.042373 
8192, 8192, 4, 0.041572 
8192, 8192, 5, 0.041925 
8192, 8192, 6, 0.043746 
8192, 8192, 7, 0.043853 
8192, 8192, 8, 0.041494 
8192, 8192, 9, 0.042793 
8192, 8192, 10, 0.043317 
16384, 1, 0, 0.000043 
16384, 1, 1, 0.000041 
16384, 1, 2, 0.000042 
16384, 1, 3, 0.000040 
16384, 1, 4, 0.000040 
16384, 1, 5, 0.000042 
16384, 1, 6, 0.000043 
16384, 1, 7, 0.000042 
16384, 1, 8, 0.000045 
16384, 1, 9, 0.000047 
16384, 1, 10, 0.000052 
16384, 2, 0, 0.000024 
16384, 2, 1, 0.000027 
16384, 2, 2, 0.000023 
16384, 2, 3, 0.000026 
16384, 2, 4, 0.000024 
16384, 2, 5, 0.000024 
16384, 2, 6, 0.000025 
16384, 2, 7, 0.000026 
16384, 2, 8, 0.000025 
16384, 2, 9, 0.000027 
16384, 2, 10, 0.000030 
16384, 4, 0, 0.000029 
16384, 4, 1, 0.000027 
16384, 4, 2, 0.000025 
16384, 4, 3, 0.000026 
16384, 4, 4, 0.000028 
16384, 4, 5, 0.000026 
16384, 4, 6, 0.000025 
16384, 4, 7, 0.000027 
16384, 4, 8, 0.000025 
16384, 4, 9, 0.000024 
16384, 4, 10, 0.000029 
16384, 8, 0, 0.000390 
16384, 8, 1, 0.000026 
16384, 8, 2, 0.000023 
16384, 8, 3, 0.000039 
16384, 8, 4, 0.000094 
16384, 8, 5, 0.000036 
16384, 8, 6, 0.000034 
16384, 8, 7, 0.000103 
16384, 8, 8, 0.000109 
16384, 8, 9, 0.000373 
16384, 8, 10, 0.000019 
16384, 16, 0, 0.000095 
16384, 16, 1, 0.000077 
16384, 16, 2, 0.000074 
16384, 16, 3, 0.000076 
16384, 16, 4, 0.000071 
16384, 16, 5, 0.000083 
16384, 16, 6, 0.000220 
16384, 16, 7, 0.000071 
16384, 16, 8, 0.000073 
16384, 16, 9, 0.000072 
16384, 16, 10, 0.000080 
16384, 32, 0, 0.000621 
16384, 32, 1, 0.000147 
16384, 32, 2, 0.000135 
16384, 32, 3, 0.000134 
16384, 32, 4, 0.000135 
16384, 32, 5, 0.000155 
16384, 32, 6, 0.000207 
16384, 32, 7, 0.000157 
16384, 32, 8, 0.000147 
16384, 32, 9, 0.000130 
16384, 32, 10, 0.000968 
16384, 64, 0, 0.000591 
16384, 64, 1, 0.000272 
16384, 64, 2, 0.000265 
16384, 64, 3, 0.000320 
16384, 64, 4, 0.000283 
16384, 64, 5, 0.000274 
16384, 64, 6, 0.000263 
16384, 64, 7, 0.000268 
16384, 64, 8, 0.000279 
16384, 64, 9, 0.000255 
16384, 64, 10, 0.000925 
16384, 128, 0, 0.000609 
16384, 128, 1, 0.000691 
16384, 128, 2, 0.000728 
16384, 128, 3, 0.000781 
16384, 128, 4, 0.000910 
16384, 128, 5, 0.000532 
16384, 128, 6, 0.000548 
16384, 128, 7, 0.000526 
16384, 128, 8, 0.000537 
16384, 128, 9, 0.000559 
16384, 128, 10, 0.000521 
16384, 256, 0, 0.001088 
16384, 256, 1, 0.001108 
16384, 256, 2, 0.001540 
16384, 256, 3, 0.001139 
16384, 256, 4, 0.001097 
16384, 256, 5, 0.001105 
16384, 256, 6, 0.001172 
16384, 256, 7, 0.001421 
16384, 256, 8, 0.001163 
16384, 256, 9, 0.001075 
16384, 256, 10, 0.001098 
16384, 512, 0, 0.002353 
16384, 512, 1, 0.002166 
16384, 512, 2, 0.002136 
16384, 512, 3, 0.002495 
16384, 512, 4, 0.002464 
16384, 512, 5, 0.002748 
16384, 512, 6, 0.002474 
16384, 512, 7, 0.002435 
16384, 512, 8, 0.002720 
16384, 512, 9, 0.002513 
16384, 512, 10, 0.002179 
16384, 1024, 0, 0.004424 
16384, 1024, 1, 0.004658 
16384, 1024, 2, 0.005264 
16384, 1024, 3, 0.004608 
16384, 1024, 4, 0.004553 
16384, 1024, 5, 0.004771 
16384, 1024, 6, 0.004711 
16384, 1024, 7, 0.004374 
16384, 1024, 8, 0.004407 
16384, 1024, 9, 0.004504 
16384, 1024, 10, 0.004722 
16384, 2048, 0, 0.010304 
16384, 2048, 1, 0.010144 
16384, 2048, 2, 0.010790 
16384, 2048, 3, 0.010722 
16384, 2048, 4, 0.010159 
16384, 2048, 5, 0.010712 
16384, 2048, 6, 0.010161 
16384, 2048, 7, 0.010687 
16384, 2048, 8, 0.011117 
16384, 2048, 9, 0.009581 
16384, 2048, 10, 0.010157 
16384, 4096, 0, 0.020681 
16384, 4096, 1, 0.019645 
16384, 4096, 2, 0.019111 
16384, 4096, 3, 0.020714 
16384, 4096, 4, 0.019941 
16384, 4096, 5, 0.021998 
16384, 4096, 6, 0.020960 
16384, 4096, 7, 0.019665 
16384, 4096, 8, 0.019840 
16384, 4096, 9, 0.019849 
16384, 4096, 10, 0.020361 
16384, 8192, 0, 0.040291 
16384, 8192, 1, 0.040575 
16384, 8192, 2, 0.039399 
16384, 8192, 3, 0.040401 
16384, 8192, 4, 0.040631 
16384, 8192, 5, 0.040971 
16384, 8192, 6, 0.041277 
16384, 8192, 7, 0.046676 
16384, 8192, 8, 0.040647 
16384, 8192, 9, 0.041621 
16384, 8192, 10, 0.041658 
32768, 1, 0, 0.000082 
32768, 1, 1, 0.000085 
32768, 1, 2, 0.000082 
32768, 1, 3, 0.000080 
32768, 1, 4, 0.000082 
32768, 1, 5, 0.000083 
32768, 1, 6, 0.000084 
32768, 1, 7, 0.000084 
32768, 1, 8, 0.000087 
32768, 1, 9, 0.000089 
32768, 1, 10, 0.000096 
32768, 2, 0, 0.000045 
32768, 2, 1, 0.000045 
32768, 2, 2, 0.000045 
32768, 2, 3, 0.000044 
32768, 2, 4, 0.000046 
32768, 2, 5, 0.000048 
32768, 2, 6, 0.000046 
32768, 2, 7, 0.000045 
32768, 2, 8, 0.000048 
32768, 2, 9, 0.000049 
32768, 2, 10, 0.000056 
32768, 4, 0, 0.000039 
32768, 4, 1, 0.000038 
32768, 4, 2, 0.000036 
32768, 4, 3, 0.000038 
32768, 4, 4, 0.000050 
32768, 4, 5, 0.000037 
32768, 4, 6, 0.000036 
32768, 4, 7, 0.000037 
32768, 4, 8, 0.000033 
32768, 4, 9, 0.000034 
32768, 4, 10, 0.000033 
32768, 8, 0, 0.000030 
32768, 8, 1, 0.000041 
32768, 8, 2, 0.000042 
32768, 8, 3, 0.000037 
32768, 8, 4, 0.000036 
32768, 8, 5, 0.001274 
32768, 8, 6, 0.000041 
32768, 8, 7, 0.000028 
32768, 8, 8, 0.000027 
32768, 8, 9, 0.000025 
32768, 8, 10, 0.000464 
32768, 16, 0, 0.000072 
32768, 16, 1, 0.000087 
32768, 16, 2, 0.000070 
32768, 16, 3, 0.000087 
32768, 16, 4, 0.000077 
32768, 16, 5, 0.000087 
32768, 16, 6, 0.000085 
32768, 16, 7, 0.000074 
32768, 16, 8, 0.000087 
32768, 16, 9, 0.000077 
32768, 16, 10, 0.000077 
32768, 32, 0, 0.000165 
32768, 32, 1, 0.000246 
32768, 32, 2, 0.000135 
32768, 32, 3, 0.000139 
32768, 32, 4, 0.000135 
32768, 32, 5, 0.000173 
32768, 32, 6, 0.000140 
32768, 32, 7, 0.000156 
32768, 32, 8, 0.000162 
32768, 32, 9, 0.000145 
32768, 32, 10, 0.000164 
32768, 64, 0, 0.000287 
32768, 64, 1, 0.000984 
32768, 64, 2, 0.000282 
32768, 64, 3, 0.000364 
32768, 64, 4, 0.000396 
32768, 64, 5, 0.000279 
32768, 64, 6, 0.000306 
32768, 64, 7, 0.000273 
32768, 64, 8, 0.000345 
32768, 64, 9, 0.000298 
32768, 64, 10, 0.000313 
32768, 128, 0, 0.000588 
32768, 128, 1, 0.000541 
32768, 128, 2, 0.000591 
32768, 128, 3, 0.000562 
32768, 128, 4, 0.000607 
32768, 128, 5, 0.000660 
32768, 128, 6, 0.000539 
32768, 128, 7, 0.000611 
32768, 128, 8, 0.000569 
32768, 128, 9, 0.000526 
32768, 128, 10, 0.000752 
32768, 256, 0, 0.001101 
32768, 256, 1, 0.001708 
32768, 256, 2, 0.001097 
32768, 256, 3, 0.001073 
32768, 256, 4, 0.001109 
32768, 256, 5, 0.001146 
32768, 256, 6, 0.001104 
32768, 256, 7, 0.001093 
32768, 256, 8, 0.001142 
32768, 256, 9, 0.001164 
32768, 256, 10, 0.001529 
32768, 512, 0, 0.002205 
32768, 512, 1, 0.002231 
32768, 512, 2, 0.002213 
32768, 512, 3, 0.002272 
32768, 512, 4, 0.002352 
32768, 512, 5, 0.002149 
32768, 512, 6, 0.002127 
32768, 512, 7, 0.002240 
32768, 512, 8, 0.002356 
32768, 512, 9, 0.002241 
32768, 512, 10, 0.002129 
32768, 1024, 0, 0.005164 
32768, 1024, 1, 0.004310 
32768, 1024, 2, 0.004604 
32768, 1024, 3, 0.004595 
32768, 1024, 4, 0.004632 
32768, 1024, 5, 0.004378 
32768, 1024, 6, 0.004412 
32768, 1024, 7, 0.004234 
32768, 1024, 8, 0.004387 
32768, 1024, 9, 0.005215 
32768, 1024, 10, 0.004662 
32768, 2048, 0, 0.010064 
32768, 2048, 1, 0.009908 
32768, 2048, 2, 0.009838 
32768, 2048, 3, 0.009579 
32768, 2048, 4, 0.009888 
32768, 2048, 5, 0.009945 
32768, 2048, 6, 0.009819 
32768, 2048, 7, 0.009739 
32768, 2048, 8, 0.010148 
32768, 2048, 9, 0.009740 
32768, 2048, 10, 0.009844 
32768, 4096, 0, 0.020287 
32768, 4096, 1, 0.020278 
32768, 4096, 2, 0.020335 
32768, 4096, 3, 0.020151 
32768, 4096, 4, 0.023504 
32768, 4096, 5, 0.020415 
32768, 4096, 6, 0.022388 
32768, 4096, 7, 0.019845 
32768, 4096, 8, 0.020440 
32768, 4096, 9, 0.021048 
32768, 4096, 10, 0.020059 
32768, 8192, 0, 0.041284 
32768, 8192, 1, 0.041568 
32768, 8192, 2, 0.040389 
32768, 8192, 3, 0.041279 
32768, 8192, 4, 0.040555 
32768, 8192, 5, 0.041114 
32768, 8192, 6, 0.042307 
32768, 8192, 7, 0.040787 
32768, 8192, 8, 0.040735 
32768, 8192, 9, 0.041153 
32768, 8192, 10, 0.041238 
65536, 1, 0, 0.000163 
65536, 1, 1, 0.000165 
65536, 1, 2, 0.000163 
65536, 1, 3, 0.000161 
65536, 1, 4, 0.000165 
65536, 1, 5, 0.000164 
65536, 1, 6, 0.000164 
65536, 1, 7, 0.000166 
65536, 1, 8, 0.000165 
65536, 1, 9, 0.000172 
65536, 1, 10, 0.000174 
65536, 2, 0, 0.000086 
65536, 2, 1, 0.000085 
65536, 2, 2, 0.000083 
65536, 2, 3, 0.000087 
65536, 2, 4, 0.000087 
65536, 2, 5, 0.000085 
65536, 2, 6, 0.000087 
65536, 2, 7, 0.000085 
65536, 2, 8, 0.000086 
65536, 2, 9, 0.000094 
65536, 2, 10, 0.000103 
65536, 4, 0, 0.000056 
65536, 4, 1, 0.000061 
65536, 4, 2, 0.000057 
65536, 4, 3, 0.000057 
65536, 4, 4, 0.000058 
65536, 4, 5, 0.000061 
65536, 4, 6, 0.000052 
65536, 4, 7, 0.000056 
65536, 4, 8, 0.000054 
65536, 4, 9, 0.000055 
65536, 4, 10, 0.000054 
65536, 8, 0, 0.000420 
65536, 8, 1, 0.000048 
65536, 8, 2, 0.000048 
65536, 8, 3, 0.000074 
65536, 8, 4, 0.000047 
65536, 8, 5, 0.000054 
65536, 8, 6, 0.000042 
65536, 8, 7, 0.001391 
65536, 8, 8, 0.000044 
65536, 8, 9, 0.000036 
65536, 8, 10, 0.000040 
65536, 16, 0, 0.000088 
65536, 16, 1, 0.000111 
65536, 16, 2, 0.000093 
65536, 16, 3, 0.000083 
65536, 16, 4, 0.000089 
65536, 16, 5, 0.000085 
65536, 16, 6, 0.000085 
65536, 16, 7, 0.000090 
65536, 16, 8, 0.000088 
65536, 16, 9, 0.000092 
65536, 16, 10, 0.000098 
65536, 32, 0, 0.000146 
65536, 32, 1, 0.000154 
65536, 32, 2, 0.000404 
65536, 32, 3, 0.000179 
65536, 32, 4, 0.000151 
65536, 32, 5, 0.000141 
65536, 32, 6, 0.000161 
65536, 32, 7, 0.000148 
65536, 32, 8, 0.000144 
65536, 32, 9, 0.000143 
65536, 32, 10, 0.000141 
65536, 64, 0, 0.000275 
65536, 64, 1, 0.000327 
65536, 64, 2, 0.000274 
65536, 64, 3, 0.000295 
65536, 64, 4, 0.000347 
65536, 64, 5, 0.000442 
65536, 64, 6, 0.000267 
65536, 64, 7, 0.000306 
65536, 64, 8, 0.000341 
65536, 64, 9, 0.000286 
65536, 64, 10, 0.000322 
65536, 128, 0, 0.000706 
65536, 128, 1, 0.000654 
65536, 128, 2, 0.000798 
65536, 128, 3, 0.000698 
65536, 128, 4, 0.000601 
65536, 128, 5, 0.000597 
65536, 128, 6, 0.000557 
65536, 128, 7, 0.000730 
65536, 128, 8, 0.000581 
65536, 128, 9, 0.000565 
65536, 128, 10, 0.000613 
65536, 256, 0, 0.001115 
65536, 256, 1, 0.001078 
65536, 256, 2, 0.001266 
65536, 256, 3, 0.001140 
65536, 256, 4, 0.001108 
65536, 256, 5, 0.001105 
65536, 256, 6, 0.001123 
65536, 256, 7, 0.001102 
65536, 256, 8, 0.001257 
65536, 256, 9, 0.001103 
65536, 256, 10, 0.001477 
65536, 512, 0, 0.002757 
65536, 512, 1, 0.002174 
65536, 512, 2, 0.002236 
65536, 512, 3, 0.002675 
65536, 512, 4, 0.002298 
65536, 512, 5, 0.002223 
65536, 512, 6, 0.002195 
65536, 512, 7, 0.002136 
65536, 512, 8, 0.002169 
65536, 512, 9, 0.002641 
65536, 512, 10, 0.002208 
65536, 1024, 0, 0.004526 
65536, 1024, 1, 0.004283 
65536, 1024, 2, 0.004373 
65536, 1024, 3, 0.004555 
65536, 1024, 4, 0.004608 
65536, 1024, 5, 0.005397 
65536, 1024, 6, 0.004784 
65536, 1024, 7, 0.004294 
65536, 1024, 8, 0.004671 
65536, 1024, 9, 0.004366 
65536, 1024, 10, 0.004914 
65536, 2048, 0, 0.010645 
65536, 2048, 1, 0.009742 
65536, 2048, 2, 0.010126 
65536, 2048, 3, 0.010025 
65536, 2048, 4, 0.010043 
65536, 2048, 5, 0.010063 
65536, 2048, 6, 0.009787 
65536, 2048, 7, 0.009849 
65536, 2048, 8, 0.010151 
65536, 2048, 9, 0.010024 
65536, 2048, 10, 0.009741 
65536, 4096, 0, 0.020554 
65536, 4096, 1, 0.021530 
65536, 4096, 2, 0.021373 
65536, 4096, 3, 0.020924 
65536, 4096, 4, 0.020236 
65536, 4096, 5, 0.020746 
65536, 4096, 6, 0.020130 
65536, 4096, 7, 0.020124 
65536, 4096, 8, 0.020176 
65536, 4096, 9, 0.021864 
65536, 4096, 10, 0.020372 
65536, 8192, 0, 0.042923 
65536, 8192, 1, 0.042369 
65536, 8192, 2, 0.042122 
65536, 8192, 3, 0.046968 
65536, 8192, 4, 0.041891 
65536, 8192, 5, 0.040573 
65536, 8192, 6, 0.041214 
65536, 8192, 7, 0.040617 
65536, 8192, 8, 0.040489 
65536, 8192, 9, 0.042092 
65536, 8192, 10, 0.041864 
131072, 1, 0, 0.000326 
131072, 1, 1, 0.000323 
131072, 1, 2, 0.000325 
131072, 1, 3, 0.000323 
131072, 1, 4, 0.000319 
131072, 1, 5, 0.000319 
131072, 1, 6, 0.000328 
131072, 1, 7, 0.000325 
131072, 1, 8, 0.000330 
131072, 1, 9, 0.000328 
131072, 1, 10, 0.000341 
131072, 2, 0, 0.000169 
131072, 2, 1, 0.000171 
131072, 2, 2, 0.000169 
131072, 2, 3, 0.000171 
131072, 2, 4, 0.000170 
131072, 2, 5, 0.000172 
131072, 2, 6, 0.000170 
131072, 2, 7, 0.000170 
131072, 2, 8, 0.000173 
131072, 2, 9, 0.000176 
131072, 2, 10, 0.000184 
131072, 4, 0, 0.000101 
131072, 4, 1, 0.000101 
131072, 4, 2, 0.000101 
131072, 4, 3, 0.000097 
131072, 4, 4, 0.000100 
131072, 4, 5, 0.000099 
131072, 4, 6, 0.000093 
131072, 4, 7, 0.000099 
131072, 4, 8, 0.000095 
131072, 4, 9, 0.000096 
131072, 4, 10, 0.000108 
131072, 8, 0, 0.000071 
131072, 8, 1, 0.000069 
131072, 8, 2, 0.000067 
131072, 8, 3, 0.000065 
131072, 8, 4, 0.000071 
131072, 8, 5, 0.000536 
131072, 8, 6, 0.000073 
131072, 8, 7, 0.000096 
131072, 8, 8, 0.000099 
131072, 8, 9, 0.000054 
